index,corp_code,corp_name,corp_eng_name,stock_code,modify_date
61381,00145260,율촌화학,"YOULCHON CHEMICAL CO.,LTD",008730,
61529,00118965,티에이치엔,THN CORPORATION,019180,
61838,00125488,삼륭물산,Samryoong,014970,
61849,00687711,한국철강,KISCO Corp.,104700,
61929,00260879,카페24,Cafe24 Corp.,042000,
62258,00861100,아이케이세미콘,"IK Semicon Co., Ltd.",149010,
62375,00304915,코리아에셋투자증권,"KOREA ASSET INVESTMENT SECURITIES CO.,LTD.",190650,
62423,00362159,웰크론,Welcron Company Limited,065950,
62446,01235296,셀리드,"Cellid Co., Ltd.",299660,
62463,01066058,파마리서치바이오,"PHARMARESEARCH BIO Co., Ltd.",217950,
62464,01303029,알비더블유,RBW Inc.,361570,
62486,01293388,무진메디,"Moogene Medi Co., Ltd.",322970,
62531,01311286,퀀타매트릭스,QuantaMatrix Incorporated,317690,
62631,00606886,엔지켐생명과학,ENZYCHEM LIFESCIENCES CORPORATION,183490,
62655,01394377,이지스밸류플러스리츠,"IGIS Value Plus REIT Co., Ltd.",334890,
62736,00118008,동원금속,"DONGWON METAL CO.,LTD",018500,
62740,00561732,아스플로,"ASFLOW CO.,LTD.",159010,
62800,00132354,쿠쿠홀딩스,"Cuckoo Holdings Co.,Ltd",192400,
62978,00218052,국제엘렉트릭코리아,"Kook Je Electric Korea Co., Ltd",053740,
62988,00595243,엔스퍼트,Enspert. Inc.,098400,
63047,00133238,성지건설,"SUNGJEE CONSTRUCTION CO.,LTD",005980,
63116,00417167,풍원정밀,"POONGWON PRECISION Co.,Ltd.",371950,
63216,00631837,안트로젠,"ANTEROGEN CO., LTD.",065660,
63217,00914040,씨엠에스에듀,"CMS Edu Co., Ltd.",225330,
63224,00159254,한국전자홀딩스,"KEC HOLDINGS CO.,LTD",006200,
63255,01395279,하나금융14호기업인수목적,Hana Financial Fourteen Special Purpose Acquisition Company,332710,
63265,01414361,에스케이제5호기업인수목적,SK NO.5 SPECIAL PURPOSE ACQUISITION,337450,
63266,01414936,에스케이제6호기업인수목적,SK NO.6 SPECIAL PURPOSE ACQUISITION COMPANY,340350,
63369,00367385,효성오앤비,"HyosungONBCo.,Ltd",097870,
63413,00632793,전진바이오팜,"JEONJINBIO CO., LTD.",110020,
63418,01366824,제이엠멀티,JM-MULTI,254160,
63451,00168401,금비,"KUMBI CO.,LTD",008870,
63518,00142591,셰프라인,CHEFLINE CORP,012250,
63569,01407909,원텍,"WON TECH CO.,Ltd.",336570,
63572,01390876,상상인이안제2호기업인수목적,Sangsangin Ian No.2 Special Purpose Acquisition Company,329560,
63581,00648721,SNT에너지,"SNTEnergy Co.,Ltd.",100840,
63709,00145914,인터엠,IntermCorporation,017250,
63800,00266943,넥슨지티,"Nexon GT Co., Ltd.",041140,
63803,00493431,자안바이오,"JAANHBIO, INC.",221610,
63833,01208849,나인테크,"Naintech. CO.,LTD.",267320,
63857,01338724,에스앤케이,SNK CORPORATION,950180,
63965,01135640,이삭엔지니어링,"ISAAC Engineering Co., Ltd.",351330,
64046,00530185,이엔에프테크놀로지,"ENF Technology Co., Ltd",102710,
64135,01187458,에스알바이오텍,SR biotek Inc.,270210,
64269,01046708,바디텍메드,Boditech Med Inc.,206640,
64356,00298687,스포츠서울,"The Sports Seoul Co., Ltd.",039670,
64737,00688358,하이즈항공,"HIZEAERO Co.,Ltd.",221840,
64954,00599151,SV인베스트먼트,SV INVESTMENT CORPORATION,289080,
64963,01532603,화승알앤에이,"HWASEUNG R&A CO., LTD.",378850,
64975,01399071,고바이오랩,"KoBioLabs, Inc.",348150,
65163,00107224,남선알미늄,"NAMSUN ALUMINIUM CO.,LTD",008350,
65183,00226228,한프,HANP INC,066110,
65196,00872850,비지스틸,"DAWIB HIGHTECH Co.,Ltd.",179440,
65257,00347877,세영디앤씨,"SEYOUNG D&C Co., Ltd.",052190,
65268,01067242,비엘사이언스,TCM BIOSCIENCES INC.,228180,
65275,01183407,이십일스토어,"21store Co.,Ltd",270020,
65348,00964595,엔바이오니아,"Envioneer Co., Ltd.",317870,
65365,01415892,제이알글로벌리츠,JR GLOBAL REIT,348950,
65432,00523936,HB솔루션,"HB SOLUTION CO.,LTD.",297890,
65460,00111458,대영포장,"DAEYOUNG PACKAGING CO.,LTD",014160,
65542,00218575,황금에스티,"Hwang Kum Steel & Technology Co., Ltd",032560,
65579,00991191,앱클론,AbClon Inc.,174900,
65865,01350638,티티씨디펜스,"TTC Defence, INC.",309900,
65964,00245694,남화산업,"Namhwa Industrial Co.,Ltd.",111710,
66075,00134316,세원정공,"SEWON PRECISION INDUSTRY CO.,LTD",021820,
66078,01116274,엠앤씨생명과학,"M&C Life Science Co., Ltd.",225860,
66163,01301623,비씨엔씨,"BCnC Co., Ltd.",146320,
66207,01393299,케이비제19호기업인수목적,"KB No.19 Special Purpose Acquisition Company Co., Ltd.",330990,
66248,00872452,미래오토스,HNT Electronics Company Ltd.,176440,
66501,00139685,양지사,Yangjisa,030960,
66589,00103042,케이씨티시,KCTC,009070,
66785,01117592,인터코스,"Interkos Co.,Ltd",240340,
66821,00120872,만호제강,MANHO ROPE & WIRE LTD,001080,
66909,00830447,수프로,"Suppro Co.,Ltd",185190,
66956,01160974,바이오에프디엔씨,"BIO-FD&C CO.,LTD.",251120,
66976,00264787,럭슬,"LUXL CO., LTD.",033600,
67182,01265251,압타머사이언스,Aptamer Sciences Inc,291650,
67284,01267684,쿠쿠홈시스,"CUCKOO HOMESYS CO.,LTD",284740,
67377,00975290,에이스토리,"ASTORY Co., Ltd.",241840,
67394,00411905,테라셈,"TerraSem Co., Ltd.",182690,
67452,01414370,하이제5호기업인수목적,HI Special Purpose Acquisitoin Company V,340120,
67734,00905316,하이골드오션3호선박투자회사,Hi Gold Ocean No.3 Ship Investment Company,153360,
67849,00867973,서남,"SuNAM Co., Ltd.",294630,
67935,00828761,레이,"Ray Co., Ltd.",228670,
68171,00104698,LS네트웍스,LS Networks Corporation Limited,000680,
68185,00122348,방림,"PANGRIM CO.,LTD",003610,
68274,01264438,자이언트스텝,GIANTSTEP Inc.,289220,
68348,00170877,진로발효,JinroDistillers,018120,
68550,00963000,썬테크,"SUNTECH.CO.,LTD",217320,
68665,01021949,덱스터,"Dexter studios Co., Ltd.",206560,
68800,01329957,국전약품,"KUKJEON PHARMACEUTICAL Co.,Ltd",307750,
68885,00135777,신대양제지,"SHINDAEYANG PAPER CO.,LTD",016590,
69004,00866594,미애부,"Miev Co., Ltd.",225850,
69113,00877819,데이타솔루션,"Datasolution, Inc.",263800,
69190,00411048,에스앤에스텍,S&S TECH CORPORATION,101490,
69240,00127200,삼영전자공업,"SAMYOUNG ELECTRONICS CO.,LTD",005680,
69243,00147222,전방,"CHONBANG CO.,LTD",000950,
69246,00106456,지앤엘,"GOLDEN & LUXURY Co., Ltd",014590,
69304,00105475,금강철강,"KEUM KANG STEEL CO., LTD",053260,
69308,00147295,전북은행,THE JEONBUK BANK LTD,006350,
69321,00145464,이구산업,"LEEKU INDUSTRIAL CO.,LTD",025820,
69460,00109161,태경케미컬,"TAEKYUNG CHEMICAL CO.,LTD",006890,
69461,00529815,오디텍,ODTech,080520,
69464,00101628,경방,KYUNGBANG LTD,000050,
69518,00363486,로체시스템즈,RORZE SYSTEMS CORPORATION,071280,
69524,00111865,미래SCI,"MIRAE SCI CO., LTD.",028040,
69527,00823429,한국화장품,"HANKOOK COSMETICS CO.,LTD.",123690,
69534,00303396,한국컴퓨터,KOREA COMPUTER INC.,054040,
69535,01061327,클래시스,CLASSYS Inc.,214150,
69536,00616962,린드먼아시아,Lindeman Asia Investment Corporation,277070,
69621,00174004,유성기업,"YOOSUNG ENTERPRISE CO.,LTD",002920,
69685,00665630,테라텍,"TERATECH CO., LTD.",151750,
69691,00985686,큐브엔터,"CUBE ENTERTAINMENT, INC.",182360,
69740,00571483,오이솔루션,"OE Solutions Co., Ltd.",138080,
69743,00974927,NEW,"Next Entertainment World Co., Ltd.",160550,
69745,00123107,보락,"BOLAK CO.,LTD",002760,
69747,00125725,디모아,"DMOA Co., Ltd",016670,
69766,00899459,레이언스,"RAYENCE CO.,LTD.",228850,
69920,00220561,광주신세계,"GwangjuShinsegae. Co.,Ltd.",037710,
69926,00165343,혜인,HAEIN CORPORATION,003010,
69953,00148595,제일테크노스,"JEIL TECHNOS CO.,LTD",038010,
69964,00409964,하이텍팜,"HIGH TECH PHARM CO.,LTD.",106190,
70005,00159218,한전KPS,"KEPCO Plant Service & Engineering Co., Ltd",051600,
70041,00129615,상보,"SANGBOCo.,Ltd",027580,
70174,00258689,JYP Ent.,JYP Entertainment Corporation,035900,
70222,01117422,나눔테크,"NANOOMTECH Co., Ltd.",244880,
70272,00101220,KG케미칼,KG Chemical Corporation,001390,
70282,00491415,인포바인,"INFOvine co., Ltd.",115310,
70298,00152686,코리아써키트,"KOREA CIRCUIT CO.,LTD",007810,
70317,00162993,한일홀딩스,"HANIL HOLDINGS CO.,LTD.",003300,
70329,00124027,부산산업,"BUSAN INDUSTRIAL CO.,LTD",011390,
70361,00800145,서진오토모티브,"Seojin Automotive Co.,Ltd.",122690,
70363,00145686,이화산업,"RIFA CO., LTD",000760,
70368,00411385,유비쿼스홀딩스,Ubiquoss Holdings Inc.,078070,
70369,00660291,옵티시스,"OPTICIS CO., LTD.",109080,
70409,00258360,위지트,"WIZIT Co., Ltd.",036090,
70431,01124653,슈프리마,Suprema Inc.,236200,
70450,00332927,제이에스코퍼레이션,JS Corporation,194370,
70463,00389110,지어소프트,GAEASOFT ,051160,
70521,00266952,네오위즈홀딩스,NEOWIZ HOLDINGS Corporation,042420,
70552,00398792,SNT모티브,"SNT MOTIV CO.,LTD",064960,
70554,00148920,조광페인트,"CHOKWANG PAINT CO.,LTD",004910,
70556,01170865,네오셈,Neosem Inc.,253590,
70560,00484682,엘오티베큠,"LOTVacuum.Co.,Ltd.",083310,
70561,01437292,미래에셋맵스리츠,"Miraeasset Maps REIT 1 Co., Ltd.",357250,
70712,00136864,신원,SHINWON CORPORATION,009270,
70744,00155373,풍강,"PUNGKANGCO.,LTD",093380,
70753,00533003,디케이락,DK-Lok Corporation,105740,
70762,00336297,고려신용정보,"KORYO CREDIT INFORMATION CO.,LTD.",049720,
70764,00137809,SHD,"SHIN HWA DYNAMICS CO.,LTD",001770,
70781,00136457,SH에너지화학,"SH ENERGY & CHEMICAL CO.,LTD",002360,
70782,00111193,대양전기공업,"DAEYANG ELECTRIC CO.,LTD",108380,
70788,00159175,한국전기초자,"HANKUK ELECTRIC GLASS CO.,LTD",009720,
70833,00490179,플랜티넷,"PLANTYNETCo.,Ltd.",075130,
70847,01258710,이노메트리,"INNOMETRY Co., Ltd.",302430,
70891,00678096,맥스로텍,"MAXROTEC CO., LTD.",141070,
70892,00220686,에스피지,"SPG CO., LTD",058610,
70893,00429694,파버나인,"PAVONINE CO., LTD.",177830,
70895,00138598,아비코전자,"ABCO ELECTRONICS CO., LTD.",036010,
70964,00673976,지스마트글로벌,"G-SMATT GLOBAL Co., Ltd.",114570,
70993,00857727,하림,"HARIM Co., Ltd.",136480,
70994,00803425,코리아에프티,KOREA FUEL-TECH CORPORATION,123410,
71017,00228536,현대에버다임,HYUNDAI EVERDIGM Corp.,041440,
71030,00118345,디아이동일,DI DONG IL CORPORATION,001530,
71031,00636656,바이오플러스,"BioPlus Co., Ltd",099430,
71052,00476036,에프엔에스테크,"FNS TECH. Co.,Ltd.",083500,
71063,00121288,모나미,"MONAMI CO.,LTD",005360,
71109,00146269,일신방직,"ILSHIN SPINNING CO.,LTD",003200,
71110,00155382,바이오빌,"BIOVILL Co.,Ltd.",065940,
71113,00608316,대한과학,"DAIHAN SCIENTIFIC CO., Ltd",131220,
71115,00157539,KB오토시스,"KB Autosys Co.,Ltd",024120,
71146,00671978,그리티,"GRITEE, Inc.",204020,
71161,00130091,샘표,SEMPIO COMPANY,007540,
71177,00138729,아세아제지,"ASIA PAPER MANUFACTURING CO.,LTD",002310,
71198,00531014,유진테크,"EugeneTechnologyCo.,Ltd.",084370,
71226,01584934,핑거스토리,"Finger Story CO., LTD.",417180,
71246,00172936,동일산업,"DONGIL INDUSTRIES CO.,LTD",004890,
71249,00307222,YBM넷,"YBM NET, Inc.",057030,
71310,00369170,인터플렉스,"INTERFLEX CO., LTD.",051370,
71311,00151395,천일고속,"CHUNIL EXPRESS CO.,LTD",000650,
71312,00235147,에이팸,APAM CORPORATION,073070,
71313,00530556,예스티,"YEST Co.,Ltd.",122640,
71358,01046203,스튜디오산타클로스,"STUDIO SANTA CLAUS ENTERTAINMENT Co., Ltd.",204630,
71451,00153126,크라운해태홀딩스,"CROWNHAITAI Holdings CO.,LTD",005740,
71458,00128661,에스에이엠티,"SAMT CO.,LTD.",031330,
71466,00641171,인지소프트,"Inzisoft Co., Ltd.",100030,
71467,00493510,뉴프렉스,"NEWFLEXTECHNOLGYCo.,LTD.",085670,
71469,00223434,에프에스티,FINE SEMITECH Corp.,036810,
71470,00131504,서한,Seohan,011370,
71471,00864338,웹스,"WAPS Co., Ltd.",196700,
71489,00579980,아이티엠반도체,"ITM Semiconductor Co., Ltd",084850,
71515,01169267,세화피앤씨,SEWHA P&C INC.,252500,
71525,00130383,서부T&D,"Seobu T&D Co.,Ltd",006730,
71526,00146560,일지테크,"ILJI TECHNOLOGY CO.,LTD",019540,
71527,00325112,프로텍,"PROTEC Co., Ltd.",053610,
71529,00925295,에프엔씨엔터,"FNC ENTERTAINMENT Co., Ltd.",173940,
71546,00610083,비아트론,"Viatron Technologies, Inc.",141000,
71585,01065785,노브메타파마,"NovMetaPharma Co., Ltd.",229500,
71588,00496225,이엠네트웍스,EM Networks Corporation,087730,
71594,01141599,차백신연구소,CHA Vaccine Research Institute,261780,
71665,00653024,진에어,"JIN AIR CO,.LTD.",272450,
71672,00203582,한솔홈데코,"Hansol HomeDeco co.,ltd.",025750,
71686,01063990,로보로보,"RoboRobo Co., Ltd.",215100,
71713,00938721,필옵틱스,"PHILOPTICS CO., LTD.",161580,
71734,00250997,대정화금,"Daejung Chemicals & Metals Co., Ltd",120240,
71735,00599957,슈프리마에이치큐,Suprema HQ Inc.,094840,
71784,00116806,하스코,"HASCO.CO.,LTD",012760,
71811,00165583,E1,E1 Corporation,017940,
71814,00860332,메리츠금융지주,MERITZ FINANCIAL GROUP INC.,138040,
71881,00159023,SK텔레콤,"SK TELECOM CO.,LTD",017670,
71890,01562589,LX홀딩스,LX Holdings Corp.,383800,
71952,00138297,STX,STX CORPORATION,011810,
71953,00160010,한국큐빅,CUBIC KOREA INC.,021650,
71954,00159795,한국카본,"HANKUK CARBON CO.,LTD",017960,
71994,00807379,신흥에스이씨,"SHIN HEUNG ENERGY & ELECTRONICS CO., LTD.",243840,
72016,01264234,엘에이티,"LAT CO., LTD. ",311060,
72023,00105952,LS,LS Corp.,006260,
72026,00366517,KC산업,"KC INDUSTRY CO.,LTD.",112190,
72058,00378628,KH바텍,"KH VATEC Co., LTD",060720,
72126,00897752,천보,"Chunbo Co., Ltd.",278280,
72164,00206039,경남스틸,"Kyeong Nam Steel Co., LTD",039240,
72167,00160621,한국화장품제조,"HANKOOK COSMETICS MANUFACTURING CO.,LTD",003350,
72169,00340096,미래에셋벤처투자,"Mirae Asset Venture Investment Co.,Ltd.",100790,
72170,00363246,우원개발,"Woowon Development Co., Ltd.",046940,
72171,00539274,대상홀딩스,"DAESANG HOLDINGS CO., LTD",084690,
72233,00145473,이글벳,"Eagle Veterinary Technology Co.,Ltd",044960,
72235,00357607,케이피티유,"Korea Plasma Technology U Co.,Ltd",054410,
72237,00365624,아이윈,"iWIN CO.,LTD",090150,
72266,01180118,코람코더원리츠,KORAMCO THE ONE REIT,417310,
72309,00575106,씨유테크,CU TECH CORPORATION,376290,
72321,01397772,큐라클,"curacle co., ltd.",365270,
72335,01440481,아이비케이에스제13호기업인수목적,IBKS No.13 Special Purpose Acquisition Company,351340,
72355,01166109,예선테크,"YeSUN Tech Co., Ltd.",250930,
72356,01441611,원티드랩,Wanted Lab Inc.,376980,
72365,00533508,제이엠티,"JMT CO.,Ltd.",094970,
72366,00267942,큐캐피탈,"Q Capital Partners Co., Ltd.",016600,
72368,00405320,웹젠,Webzen Inc.,069080,
72409,00203023,시노펙스,Synopex Inc.,025320,
72417,01506848,비스토스,"Bistos Co., Ltd.",419540,
72452,00609661,티쓰리,T3 Entertainment Inc.,204610,
72488,00216498,성도이엔지,SUNGDO Engineering & Construction.,037350,
72498,00298340,에스티아이,Systems Technology Incorporated,039440,
72626,01244601,카카오페이,kakaopay Corp.,377300,
72631,00161444,한국씨티은행,Citibank Korea Inc.,016830,
72632,00150244,하이트진로,HITE JINRO,000080,
72641,01174038,자비스,"XAVIS CO., Ltd.",254120,
72649,01095704,케이엠제약,"KMPHARMACEUTICAL Co.,Ltd.",225430,
72666,01206717,마이크로엔엑스,"Micro-NX Co., Ltd.",448780,
72692,00166528,서암기계공업,"SEOAM MACHINERY INDUSTRY CO., LTD",100660,
72693,00108977,대구백화점,"Daegu Department Store Co., Ltd",006370,
72718,00858124,알에스오토메이션,"RS AUTOMATION CO.,LTD.",140670,
72722,00255044,현대에이치티,"HYUNDAI HT CO,LTD.",039010,
72723,00148522,퍼스텍,"FIRSTEC CO.,LTD.",010820,
72737,00335076,오픈베이스,"Openbase, Inc.",049480,
72749,00134963,송원산업,"SONGWON INDUSTRIAL CO.,LTD",004430,
72764,00270113,멕아이씨에스,"MEKICS Co., Ltd",058110,
72846,01133217,카카오뱅크,KakaoBank Corp.,323410,
72903,00441650,케이씨에스,Korea Computer & Systems Inc.,115500,
72904,00129387,삼화페인트공업,"SAMHWA PAINT INDUSTRIAL CO.,LTD",000390,
72961,00127909,삼일,SamIl,032280,
72979,00243757,인포뱅크,InfoBankCorporation,039290,
72985,00478900,빅솔론,"BIXOLONCo.,Ltd",093190,
72986,01419986,신영해피투모로우제6호기업인수목적,Shinyoung HappyTomorrow No.6 Special Purpose Acquisition,344050,
73013,01028164,광주은행,"The Kwangju Bank, Ltd.",192530,
73015,00346966,에코솔루션,"ECO Solutions Co., Ltd.",052510,
73067,01418543,케이비제20호기업인수목적,KB No.20 Special Purpose Acquisition Company,342550,
73069,00148948,조비,"CHOBI CO.,LTD",001550,
73087,01405390,핌스,PIMS Inc.,347770,
73118,00553025,데이터스트림즈,Data Streams Corp.,199150,
73124,00124151,부산주공,"PUSAN CAST IRON CO.,LTD",005030,
73221,00157070,한국단자공업,"KOREA ELECTRIC TERMINAL CO.,LTD",025540,
73297,01146822,아이퀘스트,"IQUEST Co., Ltd.",262840,
73312,00965062,코셋,Coset Inc.,189350,
73324,01513440,파이버프로,"FIBERPRO, Inc.",368770,
73336,01014718,제노코,"Genohco, Inc",361390,
73352,00343127,자유투어,"Freedom Travel Co., Ltd.",046840,
73423,00870861,와이엠씨,"YMC Co., Ltd.",155650,
73436,01354740,브이씨,VC Inc.,365900,
73467,00189538,피델릭스,"Fidelix Co., Ltd.",032580,
73484,00231354,파워넷,POWERNET TECHNOLOGIES CORPORATION,037030,
73523,01032486,두산밥캣,Doosan Bobcat Inc.,241560,
73560,00491938,GH신소재,GH Advanced Materials Inc.,130500,
73577,01535150,SK리츠,"SK REIT Co., Ltd.",395400,
73619,01437432,디티앤씨알오,"DT&CRO CO., Ltd.",383930,
73639,00306719,에스텍,ESTec Corporation,069510,
73692,00178851,동양에스텍,"Dongyang S·TEC Co., Ltd.",060380,
73694,00407285,아이컴포넌트,"i-Components Co., Ltd",059100,
73695,00219440,휴맥스홀딩스,"Humax Holdings Co., Ltd",028080,
73757,00239596,쎄니트,"CENIT CO., LTD",037760,
73771,00133089,성원,"Sungwon Co.,Ltd.",015200,
73841,00117577,오리온홀딩스,ORION Holdings Corp.,001800,
73874,01504804,유안타제7호기업인수목적,Yuanta 7 SPECIAL PURPOSE ACQUISITION COMPANY,367460,
73875,00577335,대성하이텍,"Daesung Hi-Tech Co., Ltd.",129920,
73877,00113508,노루홀딩스,"NOROO HOLDINGS CO., LTD",000320,
73878,00153755,태양금속공업,"TAEYANG METAL INDUSTRIAL CO.,LTD",004100,
73882,00132804,성신양회,"SUNGSHIN CEMENT CO.,LTD.",004980,
73904,01222432,에스제이그룹,"SJ Group Co., Ltd.",306040,
73956,01437186,ESR켄달스퀘어리츠,"ESR Kendall Square REIT Co., Ltd.",365550,
73985,00862853,플레이디,"PlayD Co., Ltd.",237820,
74021,00157636,케이피에프,KPF,024880,
74028,00407975,엔터미디어,"ENTERMEDIA CO., LTD",068420,
74039,00174208,진성티이씨,JINSUNG T.E.C,036890,
74058,00659976,영화테크,"Younghwa Tech Co., Ltd.",265560,
74088,01160512,헝셩그룹,HENG SHENG HOLDING GROUP COMPANY LIMITED,900270,
74090,01020269,탈로스,"Talos Co., Ltd.",434190,
74091,00785475,원익피앤이,"WONIK PNE CO., LTD",131390,
74092,00255275,HB테크놀러지,"HB Technology CO.,LTD.",078150,
74113,00143262,우진아이엔에스,"WOOJIN I&S Co.,Ltd",010400,
74141,00160861,한농화성,HANNONG CHEMICALS INC,011500,
74142,00114093,덕성,"DCKSUNG CO.,LTD",004830,
74189,00181299,상아프론테크,"SANG-A  FRONTEC CO., LTD.",089980,
74222,01364747,가온칩스,"GAONCHIPS CO., LTD.",399720,
74263,00347442,모보,"MOBO CO.,LTD",051810,
74267,00415628,세진중공업,"SEJIN HEAVY INDUSTRIES CO., LTD.",075580,
74269,00173740,신한,"SHINHAN ENGINEERING & CONSTRUCTION CO.,LTD",005450,
74280,00654272,램테크놀러지,"RAM TECHNOLOGY CO., LTD.",171010,
74282,00373447,서린바이오,"SeouLinBioscienceCO.,LTD.",038070,
74283,00990165,아세아시멘트,"ASIA CEMENT CO.,LTD.",183190,
74285,00809517,아이엠텍,IM Tech Inc.,226350,
74286,00165680,호텔신라,"HOTEL SHILLA CO.,LTD",008770,
74314,00159342,한국정보통신,KoreaInformation&Communication,025770,
74321,00327819,선익시스템,"SUNIC SYSTEM Co., Ltd.",171090,
74328,00257732,한국정밀기계,"HNK MACHINE TOOL CO.,LTD.",101680,
74332,00793155,핸디소프트,"HANDYSOFT, Inc.",220180,
74376,00176516,금화피에스시,"GEUMHWA PSC CO.,LTD.",036190,
74392,00684714,풍산,POONGSAN CORPORATION,103140,
74395,00126371,삼성전기,"SAMSUNG ELECTRO-MECHANICS CO.,LTD",009150,
74398,00148993,하이트진로홀딩스,"HITEJINRO HOLDINGS CO., LTD",000140,
74399,00565154,이노션,INNOCEAN WORLDWIDE INC.,214320,
74431,01686755,파인엠텍,"Fine M-Tec Co.,Ltd.",441270,
74478,00141282,에이치디씨영창,"HDC YOUNGCHANG CO., LTD.",001890,
74484,00593032,LF,LF Corp.,093050,
74486,00133511,SG세계물산,SG CORPORATION,004060,
74487,00414601,유니퀘스트,UNIQUEST COPORATION,077500,
74488,00199988,동아화성,"DONG-A HWA SUNG CO.,LTD",041930,
74493,00416654,유엔젤,UANGEL CORPORATION,072130,
74526,01208885,경동도시가스,"KYUNGDONG CITY GAS CO.,LTD",267290,
74529,00102140,경인전자,"KYUNGIN ELECTRONICS CO.,LTD",009140,
74531,00171867,에스씨디,"SCD CO.,LTD.",042110,
74532,00230425,나노엔텍,"NanoenTek,Inc.",039860,
74533,00287788,정상제이엘에스,"JLS CO.,LTD.",040420,
74570,01117246,EMB,"EMB CO.,LTD.",278990,
74576,01047840,미스터블루,Mr. Blue Corporation,207760,
74577,01246742,테크트랜스,"Tech Trans co., Ltd",258050,
74578,01419135,이노진,"INNOGENE Co., Ltd.",344860,
74598,00587457,갤럭시아머니트리,"GalaxiaMoneytree Co.,Ltd.",094480,
74643,00124276,부스타,"BOOSTER CO., LTD.",008470,
74658,00328191,케이에스피,"KSPCO.,LTD",073010,
74662,00155151,피에이치에이,"PHA Co., Ltd.",043370,
